statVar,statVarName,place,placeName,date,value
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5500360,Antigo School District,2017,20.5
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5500810,Baraboo School District,2017,18.2
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5503030,Cuba City School District,2017,5.2
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5516740,Williams Bay School District,2017,12.5
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5504830,Franklin Public School District,2017,2.8
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5509750,Mishicot School District,2017,6.8
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5511820,Tri-County Area School District,2017,9.0
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5502130,Cameron School District,2017,16.2
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5502700,Cochrane-Fountain City School District,2017,8.9
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5513860,Silver Lake J1 School District,2017,2.0
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5500210,Alma Center School District,2017,17.8
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5501800,Brown Deer School District,2017,7.2
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5512660,Reedsburg School District,2017,11.9
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5514160,Sparta Area School District,2017,18.7
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5516260,West Allis School District,2017,16.5
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5517070,Wisconsin Rapids School District,2017,13.7
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5500840,Barneveld School District,2017,0.7
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5511370,Pardeeville Area School District,2017,12.6
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5515870,Waupun School District,2017,10.3
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5505280,Gilman School District,2017,18.0
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5506960,Ithaca School District,2017,16.8
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5511010,Onalaska School District,2017,6.3
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5514250,River Valley School District,2017,14.3
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5514670,Superior School District,2017,19.5
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5516410,Westby Area School District,2017,10.7
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5500300,Amery School District,2017,10.3
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5501650,Brighton #1 School District,2017,4.8
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5503210,De Pere School District,2017,7.5
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5506420,Highland School District,2017,11.4
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5511940,Plymouth Joint School District,2017,4.1
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5514820,Thorp School District,2017,5.6
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5515390,Wabeno Area School District,2017,17.6
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5508610,Manitowoc School District,2017,14.7
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5510410,Neosho J3 School District,2017,14.6
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5512060,Portage Community School District,2017,10.2
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5516290,West Bend School District,2017,8.4
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5500450,Argyle School District,2017,20.0
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5502580,Clayton School District,2017,14.0
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5500900,Bayfield School District,2017,36.1
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5511070,Oostburg School District,2017,6.3
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5512150,Prairie Du Chien Area School District,2017,20.0
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5502160,Campbellsport School District,2017,4.1
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5507830,Laona School District,2017,28.8
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5513200,Rubicon J6 School District,2017,12.0
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5517130,Wonewoc-Union Center School District,2017,6.8
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5501530,North Lakeland School District,2017,18.3
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5502400,Cassville School District,2017,10.3
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5506630,Howard-Suamico School District,2017,10.0
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5504740,Fort Atkinson School District,2017,11.6
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5506690,Hudson School District,2017,4.2
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5508190,Lodi School District,2017,7.1
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5509060,Menomonee Falls School District,2017,3.8
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5500870,Barron Area School District,2017,10.2
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5504050,Eau Claire Area School District,2017,13.8
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5515960,Wautoma Area School District,2017,16.1
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5500600,Auburndale School District,2017,8.1
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5501170,Birchwood School District,2017,26.0
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5503840,Durand School District,2017,13.9
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5509660,Mineral Point School District,2017,7.3
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5514550,Stoughton Area School District,2017,7.1
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5500060,Adams-Friendship Area School District,2017,22.5
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5500150,Algoma School District,2017,15.4
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5500720,Baldwin-Woodville Area School District,2017,6.5
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5501260,Black River Falls School District,2017,17.8
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5503180,De Forest Area School District,2017,6.6
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5510470,New Berlin School District,2017,3.3
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5513500,Sevastopol School District,2017,4.7
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5513050,River Falls School District,2017,4.0
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5515360,Viroqua Area School District,2017,10.1
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5501470,Bonduel School District,2017,9.3
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5502970,Crivitz School District,2017,14.5
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5504530,Fall River School District,2017,3.0
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5509900,Monticello School District,2017,4.9
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5512540,Kickapoo Area School District,2017,28.1
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch5503690,Dodgeville School District,2017,2.4
